Monit_MAP_CODE1,LAKE_NAME,Year,avg_secchi_depth,avg_total_phosphorus,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax,pct_garage_yes,Percentage_Air_Cooling,Percentage_AC_Cooling,Percentage_Central_Cooling,Percentage_Other_Cooling,Percentage_No_Cooling,N,Y
10012100-01,Eagle Lake,2007,0.5333333333333335,0.21724999999999997,1191.832,1346.0,37.86351999999999,8.11,370172.8,306200.0,1741.544,1714.0,32.800000000000004,42.4,0.0,0.0,1.6,56.00000000000001,0,0
82007700-01,Goggins Lake,2008,1.0776428571428573,0.0722142857142857,0.0,0.0,9.4819512195122,5.43,396165.3658536585,389200.0,352157.0731707317,370900.0,0.0,0.0,0.0,0.0,0.0,100.0,199,6
27004201-01,Twin Lake,2004,0.6900000000000001,0.15660000000000002,0.0,0.0,0.0,0.0,206999.26900584795,153000.0,3944.1147660818715,1879.0,0.0,0.0,0.0,0.0,0.0,100.0,6658,182
19002400-01,Wood Lake,2005,1.3967857142857143,0.05678571428571428,5239.018366549433,1546.0,0.4288120359515419,0.17,349521.258304025,174700.0,4437.613520906604,1572.0,0.0,0.0,0.0,0.0,0.0,100.0,2450,83
82002000-01,McKusick Lake,2012,2.530818181818182,0.05781818181818183,1149.003448275862,1196.0,0.5677356321839132,0.26,197080.95785440612,165050.0,0.0,0.0,51.64750957854406,0.0,0.0,0.0,0.0,100.0,0,0
82036800-01,Klawitter Pond,2012,0.8625000000000002,0.08866666666666667,1688.2115384615386,1820.0,3.8641538461538434,1.8450000000000002,345473.46153846156,313900.0,0.0,0.0,74.23076923076923,0.0,0.0,0.0,0.0,100.0,0,0
82009200-01,Powers Lake,2012,4.4399999999999995,0.031615384615384615,1748.1139646869983,1777.0,0.6690048154093093,0.3,369741.7335473515,270400.0,0.0,0.0,77.68860353130016,0.0,0.0,0.0,0.0,100.0,0,0
82005400-01,Bone Lake,2012,1.2307692307692308,0.06092307692307693,1015.3743842364532,1104.0,7.197635467980306,2.09,235894.58128078817,239300.0,0.0,0.0,59.11330049261084,0.0,0.0,0.0,0.0,100.0,0,0
82012200-01,Pine Tree Lake,2014,2.5,0.030400000000000003,2261.8526011560693,2502.0,5.55760115606936,2.775,478333.81502890174,435050.0,0.0,0.0,71.09826589595376,0.0,0.0,0.0,0.0,100.0,0,0
27071100-01,Westwood Lake,2006,1.3125,0.144625,0.0,0.0,0.0,0.0,368344.9672019905,224000.0,7649.0194526125315,2660.0,0.0,0.0,0.0,0.0,0.0,100.0,4297,124
82009700-01,La Lake,2013,1.5,0.0695,1690.1102895871843,1686.0,1.3434935304990945,0.26,262886.13678373385,240700.0,0.0,0.0,77.7264325323475,0.0,0.18484288354898337,0.0,0.0,99.81515711645102,8,0
82002000-01,McKusick Lake,2004,2.7760000000000007,0.03392857142857144,0.0,0.0,0.28056906614785915,0.0,217254.66926070038,183600.0,2155.6556420233464,1646.0,0.0,0.0,0.0,0.0,0.0,100.0,3778,334
82009200-01,Powers Lake,2006,1.8053846153846158,0.06615384615384616,1701.7504159733778,1784.5,0.33300332778702185,0.0,419082.6955074875,319300.0,4813.848585690515,3063.0,0.0,0.0,0.0,0.0,0.0,100.0,1086,116
19002500-01,Keller Lake,2008,1.9833333333333332,0.034499999999999996,2225.1785563528915,1992.0,0.40036724356268283,0.28,288704.5588856057,239200.0,3080.996200928662,2556.0,0.0,0.0,0.0,0.0,0.0,100.0,2303,56
27005300-01,Cobblecrest Lake,2013,0.5714285714285714,0.07185714285714286,934.9886472438791,1068.0,0.9511503214334229,0.22,235977.8005744768,170300.0,3902.9104089727807,2339.0,72.19258651347285,0.0,0.0,54.1923129530844,0.0,45.80768704691561,6837,474
19002900-01,Lee Lake,2005,1.4444444444444446,0.06711111111111111,2414.5564142194744,1968.0,0.7568315301391031,0.32,309196.9860896445,233050.0,3994.199381761978,2121.0,0.0,0.0,0.0,0.0,0.0,100.0,1175,94
19002601-01,Marion Lake,2005,2.14,0.037333333333333336,2124.999264570693,2031.0,0.9175363118220439,0.34,286030.8696451554,261500.0,2674.941533370105,2306.0,0.0,0.0,0.0,0.0,0.0,100.0,5104,249
82010400-01,Jane Lake,2012,5.2,0.015166666666666667,1585.1554252199414,1580.0,2.3107917888563034,1.12,298600.8797653959,293200.0,0.0,0.0,78.2991202346041,0.0,0.0,0.0,0.0,100.0,0,0
82008900-01,Markgraf Lake,2011,0.4576923076923078,0.13215384615384612,1422.6068318821165,1474.0,0.9025720026791835,0.24,348010.9845947756,174700.0,0.0,0.0,77.69591426657736,0.0,0.0,0.0,0.0,100.0,2788,196
82009200-01,Powers Lake,2008,2.3840000000000003,0.028214285714285723,0.0,0.0,0.6627060782681099,0.29,438030.1415487094,324200.0,437601.4987510408,323900.0,0.0,0.0,0.0,0.0,0.0,100.0,1079,122
27005300-01,Cobblecrest Lake,2006,0.4384615384615384,0.1383076923076923,0.0,0.0,0.0,0.0,262225.19004322554,211800.0,3436.3926069458935,2402.0,0.0,0.0,0.0,0.0,0.0,100.0,6250,459
27005300-01,Cobblecrest Lake,2004,0.36428571428571427,0.13907142857142857,0.0,0.0,0.0,0.0,221804.18353576248,175100.0,3021.2922477133,1967.0,0.0,0.0,0.0,0.0,0.0,100.0,6217,452
19034800-01,Valley Lake,2010,1.5714285714285712,0.07057142857142859,1688.3039115646259,1632.5,0.2548435374149561,0.25,191261.27551020408,166100.0,2441.579761904762,2000.5,0.0,0.0,0.0,0.0,0.0,100.0,5768,79
82009700-01,La Lake,2006,1.4749999999999996,0.09633333333333334,1552.2260816575258,1597.0,0.6843570993296694,0.02,307478.67154174286,287950.0,2829.3333333333335,2846.0,0.0,0.06093845216331505,0.0,0.0,0.0,99.93906154783669,3107,175
82008700-01,Regional Park Lake,2013,1.9757142857142858,0.050142857142857156,1186.337962962963,1176.0,5.031712962962969,0.3,281264.5833333333,191650.0,0.0,0.0,81.25,0.0,0.0,0.0,0.0,100.0,0,0
70002600-01,Lower Prior Lake,2010,2.7357142857142853,0.024999999999999998,1211.0832566697331,1196.0,0.6067249310027569,0.3,327744.2502299908,231450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,56
27062700-01,Northwood Lake,2013,0.8999999999999999,0.15400000000000003,1151.3018202342316,1154.0,0.5210737970932532,0.24,218274.4461690419,167000.0,4532.230280795823,2729.0,91.35035981374348,0.0,0.0,80.85226471003246,0.0,19.147735289967546,6922,165
27004201-01,Twin Lake,2008,2.0594193548387096,0.06567741935483873,0.0,0.0,0.7413206475433008,0.23,409001.4910536779,197000.0,6663.422039193411,2527.0,0.0,0.0,0.0,0.0,0.0,100.0,6849,193
19003300-01,Earley Lake,2006,1.5333333333333332,0.04533333333333334,4837.850333651097,1890.0,0.6685128693994261,0.26,497606.7365745154,243700.0,7160.861773117254,2246.0,0.0,0.0,0.0,0.0,0.0,100.0,3041,72
19044600-01,Lac Lavon Lake,2005,4.233333333333333,0.012333333333333335,2293.952624839949,2189.0,0.4649125053350347,0.29,302474.69056764833,265300.0,2712.2511737089203,2451.5,0.0,0.0,0.0,0.0,0.0,100.0,4571,91
19034800-01,Valley Lake,2008,1.2923076923076922,0.05984615384615384,1674.0034025178632,1624.0,0.25550867642054315,0.25,228260.9050697516,198700.0,2511.176590677101,2016.0,0.0,0.0,0.0,0.0,0.0,100.0,5768,79
19002200-01,Long Lake,2010,1.8045762711864406,0.07630508474576272,2215.729006163328,2056.0,0.48085130970723444,0.32,257702.7157164869,223100.0,3143.362095531587,2792.0,0.0,0.0,0.0,0.0,0.0,100.0,5027,119
82010100-01,DeMontreville Lake,2008,3.7864999999999998,0.01895454545454546,0.0,0.0,2.730968858131487,0.81,386958.82352941175,357500.0,372580.9688581315,342800.0,0.0,0.0,0.0,0.0,0.0,100.0,252,37
82009700-01,La Lake,2011,2.3,0.08119999999999998,1673.0781057810577,1639.0,1.3533948339483368,0.26,274577.52152521524,246200.0,12.13530135301353,0.0,76.9680196801968,0.0,0.18450184501845018,0.0,0.0,99.81549815498155,3065,183
82002000-01,McKusick Lake,2009,2.6234285714285717,0.05621428571428571,1158.281903542467,1197.0,0.47211481007255673,0.2,236688.83909517713,206500.0,236688.83909517713,206500.0,0.0,0.0,0.0,0.0,0.0,100.0,4277,371
02000500-01,George Watch Lake,2009,0.5379999999999999,0.10559999999999999,1737.5928984310488,1180.0,2.2781172584640776,0.57,242463.99669694467,212600.0,3489.229562345169,2176.0,68.29066886870355,0.0,0.0,0.0,0.0,100.0,1115,96
19002700-01,Crystal Lake,2007,1.5636363636363635,0.04481818181818182,2163.441160949868,2164.0,0.4215725593667521,0.31,313219.2612137203,270500.0,3250.0717678100264,2743.0,0.0,0.0,0.0,0.0,0.0,100.0,1766,91
82010100-01,DeMontreville Lake,2014,2.8400000000000003,0.0162,1253.3453237410072,1322.0,2.8410071942446042,0.84,378774.8201438849,338100.0,0.0,0.0,53.956834532374096,0.0,0.0,0.0,0.0,100.0,0,0
19003100-01,Orchard Lake,2012,3.0666666666666664,0.02125,2557.5949206349205,2926.0,1.6743936507936479,0.45,293321.20634920633,315100.0,3795.193015873016,4061.0,0.0,0.38095238095238093,0.12698412698412698,69.3968253968254,0.0,30.0952380952381,1440,135
82013700-01,Fish Lake,2012,1.506333333333334,0.10889743589743589,1928.3432835820895,2048.0,3.9368358208955216,0.48,302882.8855721393,258500.0,0.0,0.0,84.77611940298507,0.0,47.76119402985074,0.0,0.0,52.23880597014925,495,14
10005200-01,Reitz Lake,2014,1.491666666666667,0.09466666666666668,1980.7358288770054,1808.0,5.99212834224599,0.41,313094.33155080216,279500.0,4710.378609625668,1922.0,72.51336898395722,66.95187165775401,0.0,0.0,0.42780748663101603,32.62032085561498,853,78
10001900-01,Bavaria Lake,2006,2.133125,0.0364375,1754.2904453749525,1877.0,1.4306813856109706,0.28,330778.07384849637,281800.0,2715.00456794823,2309.0,66.88237533307955,71.79291968024363,0.0,0.0,0.07613247049866768,28.13094784925771,0,0
82008900-01,Markgraf Lake,2004,0.5185714285714286,0.1392857142857143,0.0,0.0,0.49074513526340846,0.0,265120.5030849549,160200.0,4172.072615092548,1262.0,0.0,0.0,0.0,0.0,0.0,100.0,1982,125
82009002-01,Wilmes Lake,2014,1.1275000000000002,0.06616666666666668,1755.7773338176535,1884.0,0.4605303305484868,0.3,291906.64729386126,284700.0,0.0,0.0,93.71594624046494,0.0,0.0,0.0,0.0,100.0,0,0
82013700-01,Fish Lake,2007,1.2748000000000004,0.06555,986.0231155778895,0.0,0.0,0.0,385405.02512562816,355200.0,1575.3366834170854,0.0,1.809045226130653,44.62311557788945,0.0,0.0,0.0,55.37688442211055,485,12
10009500-01,Swede Lake,2012,0.3428571428571428,0.3673571428571429,1542.8039215686274,1638.0,35.496470588235255,10.16,381049.67320261436,295500.0,3416.37908496732,3210.0,61.43790849673203,47.712418300653596,1.3071895424836601,0.0,0.0,50.98039215686274,147,6
82036800-01,Klawitter Pond,2004,0.7892857142857143,0.11449999999999998,0.0,0.0,1.9807532956685499,0.02,321647.83427495294,337200.0,2359.939736346516,2288.0,0.0,0.0,0.0,0.0,0.0,100.0,525,6
82008900-01,Markgraf Lake,2014,0.9643333333333333,0.08208333333333333,1388.569200779727,1464.0,0.8646653671215013,0.24,376544.8343079922,207000.0,0.0,0.0,75.5685510071475,0.0,0.0,0.0,0.0,100.0,0,0
13005300-01,Big Comfort Lake,2008,1.5142857142857142,0.02492857142857143,,,,,,,,,,,,,,,,
82011602-01,Armstrong Lake,2007,0.9144285714285715,0.07771428571428574,0.0,0.0,0.0,0.0,360547.8615071283,223800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
27003501-01,Sweeney Lake,2013,1.1444444444444446,0.036444444444444446,1165.8735701384708,1265.5,1.5164780252859893,0.43,330424.2624924744,206000.0,7631.262793497893,3574.0,80.28296207104154,0.0,0.0,61.34858518964479,0.0,38.651414810355206,3156,166
82015300-01,Sunset Lake,2014,3.28125,0.015875,1604.5348101265822,1605.5,7.0748734177215225,5.0,360851.89873417723,351850.0,0.0,0.0,74.36708860759494,0.0,0.0,0.0,0.0,100.0,0,0
